"ABronte_Agnes.txt"	"ABronte_Tenant.txt"	"Austen_Emma.txt"	"Austen_Mansfield.txt"	"CBronte_Professor.txt"	"CBronte_Villette.txt"	"Dickens_Bleak.txt"	"Dickens_David.txt"	"EBronte_Wuthering.txt"	"Eliot_Middlemarch.txt"	"Eliot_Mill.txt"	"Fielding_Joseph.txt"	"Fielding_Tom.txt"	"Richardson_Clarissa.txt"	"Richardson_Pamela.txt"	"Sterne_Sentimental.txt"	"Sterne_Tristram.txt"	"Thackeray_Barry.txt"	"Thackeray_Pendennis.txt"	"Thackeray_Vanity.txt"	"Trollope_Barchester.txt"	"Trollope_Phineas.txt"	"Trollope_Prime.txt"
"admit"	0.00439032956740619	0.00119509294835406	0.00623258770809052	0.0100037514067775	0.00337795993739514	0.00360477271908006	0.00787275380493003	0.00223667987239741	0.00514350375475774	0.00502567807390888	0.00336468903063309	0.0146120856560461	0.0057421103403923	0.0051767926456413	0.0015930379689221	0	0.00160276102298894	0.00235111560435427	0.00280878362816199	0.000984545911016741	0.00859245481379645	0.0083395880243516	0.00669851398755487
"front"	0.0014634431891354	0.00119509294835406	0.00373955262485431	0.00375140677754158	0.0168897996869757	0.00772451296945728	0.00646690491119252	0.00810796453744062	0.0145732606384803	0.00533978295352818	0.0115360766764563	0.00219181284840692	0.00114842206807846	0.000414143411651304	0.000682730558109474	0.00243433384454344	0.00427402939463716	0.00313482080580569	0.00449405380505918	0.0111581869915231	0.0116250859245481	0.00492793837802594	0.00423064041319255
"uncle^s"	0	0.00597546474177029	0.00249303508323621	0.0162560960360135	0	0	0	0.00139792492024838	0.000857250625792957	0.00753851711086332	0.00480669861519013	0	0.000861316551058845	0.0134596608786674	0.000910307410812631	0	0.00213701469731858	0.0156741040290284	0.00842635088448596	0.00164090985169457	0	0.00113721654877522	0.000352553367766046
"carrying"	0.0014634431891354	0.00179263942253109	0.00560932893728147	0.00437664124046517	0	0.00257483765648576	0.00534222579620252	0.00754879456934127	0.00171450125158591	0.0135065098236301	0.00769071778430421	0.00511422997961614	0.00488079378933346	0.00393436241068738	0.00136546111621895	0.00243433384454344	0.0058767904176261	0.00626964161161138	0.00393229707942678	0.00623545743643936	0.00404350814766892	0.00341164964632565	0.00317298030989441
"effort"	0.00878065913481239	0.0161337548027798	0.00311629385404526	0.00687757909215956	0.0168897996869757	0.0128741882824288	0.00421754668121252	0.00559169968099353	0.00342900250317183	0.0150770342217266	0.0158621054301274	0	0	0.00227778876408217	0.000455153705406316	0	0.00106850734865929	0	0.000842635088448596	0.00131272788135565	0.0035380696292103	0.00758144365850145	0.00352553367766046
"unable"	0.00731721594567699	0.00478037179341623	0.0012465175416181	0.00562711016631237	0.00225197329159676	0.000514967531297152	0.00365520712371751	0.00754879456934127	0.00342900250317183	0.00753851711086332	0.00721004792278519	0.00438362569681383	0.00430658275529423	0.00652275873350803	0.00386880649595368	0	0.000534253674329645	0.00235111560435427	0.000842635088448596	0.000656363940677827	0.00758157777687922	0.00644422710972623	0.00951894092968323
"â"	0	0	0	0	0	0	0	0	0	0	0	0	0.0103357986127061	0	0	0.589108790379513	0	0	0	0	0	0	0
"curious"	0.0014634431891354	0.00239018589670812	0.00186977631242716	0.00250093785169439	0.00450394658319352	0.0123592207511316	0.0182760356185876	0.00726920958529159	0.00685800500634365	0.00314104879619305	0.000961339723038026	0.0146120856560461	0.00315816068721577	0.00207071705825652	0.00136546111621895	0	0.0138905955325708	0.00391852600725711	0.00730283743322117	0.00262545576271131	0.000505438518458615	0.000758144365850145	0.000705106735532091
"deny"	0.00731721594567699	0.00896319711265544	0.00436281139566337	0.00187570338877079	0.00675591987479029	0.00823948050075443	0.00253052800872751	0.00447335974479483	0.00257175187737887	0.00439746831467027	0.0038453588921521	0.00730604282802306	0.0094744820616473	0.00486618508690282	0.0059169981702821	0.00243433384454344	0.00213701469731858	0.00156741040290284	0.0011235134512648	0.00262545576271131	0.00707613925842061	0.00758144365850145	0.00246787357436232
"departed"	0.0160978750804894	0.0161337548027798	0.000623258770809052	0.00125046892584719	0.0135118397495806	0.00566464284426867	0.00393637690246502	0.00531211469694386	0.0154305112642732	0.00251283903695444	0.00192267944607605	0.01899571135286	0.0178005420552161	0.00289900388155913	0.00136546111621895	0.00243433384454344	0	0.00235111560435427	0.00224702690252959	0.00393818364406696	0.00101087703691723	0.000758144365850145	0.000352553367766046
"hence"	0.0014634431891354	0.00597546474177029	0.00373955262485431	0.000625234462923596	0.00337795993739514	0.00308980518778291	0.00365520712371751	0.00111833993619871	0.00171450125158591	0.00973725126819845	0	0.00292241713120922	0.0137810648169415	0.00745458140972347	0.00568942131757895	0.00243433384454344	0.00213701469731858	0.0164578092304799	0.00252790526534579	0.00361000167372805	0.00101087703691723	0.000758144365850145	0.000705106735532091
"spot"	0.0029268863782708	0.00537791826759326	0.00436281139566337	0.00500187570338877	0.00337795993739514	0.010299350625943	0.00871626314117253	0.00726920958529159	0.00514350375475774	0.0065962024720054	0.0120167465379753	0.00292241713120922	0.000861316551058845	0.00217425291116934	0.00295849908514105	0.00486866768908688	0.00480828306896681	0.00313482080580569	0.00140439181408099	0.00328181970338914	0.00454894666612753	0.00947680457312682	0.00528830051649068
"expense"	0.00439032956740619	0.00478037179341623	0.00436281139566337	0.0150056271101663	0.00225197329159676	0.000514967531297152	0.00393637690246502	0.00391418977669547	0.00342900250317183	0.00785262199048262	0.0038453588921521	0.00803664711082536	0.00689053240847076	0.00403789826360021	0.00318607593784421	0.00730300153363032	0	0.00470223120870853	0.00477493216787538	0.00328181970338914	0.00303263111075169	0.00492793837802594	0.00846128082638509
"paused"	0.0102441023239478	0.0179263942253109	0.00373955262485431	0.00250093785169439	0.0101338798121854	0.00875444803205158	0.000843509336242503	0.00167750990429806	0.00428625312896478	0.0150770342217266	0.0144200958455704	0	0.00143552758509808	0.00258839632282065	0.000227576852703158	0	0	0.000783705201451422	0.00140439181408099	0.00229727379237239	0.00454894666612753	0.0136465985853026	0.00810872745861905
"desirous"	0.0014634431891354	0.0041828253192392	0.0012465175416181	0.00312617231461798	0.0056299332289919	0	0.00224935822998001	0.00083875495214903	0.00342900250317183	0.000314104879619305	0.000961339723038026	0.0109590642420346	0.0123455372318434	0.0101465135854569	0.00773761299190737	0.00243433384454344	0.000534253674329645	0.00156741040290284	0.00308966199097819	0.000656363940677827	0.00657070073996199	0.00303257746340058	0.00352553367766046
"earl"	0	0	0	0	0	0	0	0	0	0.000314104879619305	0	0.00146120856560461	0	0.00051767926456413	0.0059169981702821	0	0.00160276102298894	0.00783705201451422	0.00561756725632398	0.0072200033474561	0.00505438518458615	0.0655794876460376	0.00141021347106418
"odious"	0.0029268863782708	0.00179263942253109	0.00186977631242716	0.00250093785169439	0	0.00205987012518861	0	0.00083875495214903	0.00257175187737887	0.00376925855543166	0.00240334930759506	0.00511422997961614	0.00545500482337269	0.0055909360572926	0.00364122964325053	0	0	0.0219437456406398	0.00842635088448596	0.0134554607838955	0.00758157777687922	0.00341164964632565	0.00634596061978882
"sea"	0.0160978750804894	0.00537791826759326	0.00747910524970863	0.00750281355508316	0.00675591987479029	0.00669457790686297	0.00365520712371751	0.0260014035166199	0.00257175187737887	0.00251283903695444	0.00144200958455704	0.00365302141401153	0.00200973861913731	0.00124243023495391	0.00136546111621895	0.00243433384454344	0.00747955144061503	0.00156741040290284	0.00337054035379439	0.00557909349576153	0.00101087703691723	0.000758144365850145	0.00458319378095859
"admire"	0.00585377275654159	0.00298773237088515	0.00560932893728147	0.00687757909215956	0.00450394658319352	0.00360477271908006	0.00253052800872751	0.00335501980859612	0.00342900250317183	0.00471157319428957	0.00432602875367112	0.00657543854522075	0.00315816068721577	0.00590154361603108	0.0125167268986737	0	0.000534253674329645	0.00313482080580569	0.00505581053069158	0.00525091152542262	0.00303263111075169	0.00227443309755044	0.00105766010329814
"becoming"	0.00878065913481239	0.0041828253192392	0.00747910524970863	0.00875328248093035	0.00337795993739514	0.00360477271908006	0.00674807468994003	0.00279584984049677	0.000857250625792957	0.00753851711086332	0.0115360766764563	0.00219181284840692	0.00200973861913731	0.00144950194077956	0.00136546111621895	0	0.00106850734865929	0.00548593641015995	0.00337054035379439	0.0072200033474561	0.0106142088876309	0.0121303098536023	0.00599340725202278
"sympathy"	0.0117075455130832	0.0101582900610095	0.00311629385404526	0.00375140677754158	0.00675591987479029	0.00669457790686297	0.00477988623870752	0.00447335974479483	0.0060007543805507	0.00848083174972123	0.00624870819974717	0	0.00114842206807846	0.000103535852912826	0.000455153705406316	0	0.00106850734865929	0.00235111560435427	0.011235134512648	0.00754818531779501	0.00808701629533783	0.00947680457312682	0.00846128082638509
"baby"	0.0014634431891354	0.00537791826759326	0.00373955262485431	0.000625234462923596	0	0.00205987012518861	0.00702924446868753	0.0148180041546329	0.00771525563213661	0.0100513561478178	0.0115360766764563	0	0	0.000310607558738478	0.00978580466623579	0	0	0.00235111560435427	0.000842635088448596	0.00262545576271131	0.0176903481460515	0.00227443309755044	0.00317298030989441
"behalf"	0	0.00298773237088515	0.000623258770809052	0.00187570338877079	0.00112598664579838	0.00154490259389146	0.00253052800872751	0.00195709488834774	0.00257175187737887	0.00376925855543166	0.00240334930759506	0.00146120856560461	0.0057421103403923	0.00828286823302607	0.00455153705406316	0.00243433384454344	0.00480828306896681	0.00313482080580569	0.00308966199097819	0.00393818364406696	0.00555982370304476	0.0083395880243516	0.0116342611362795
"heads"	0.00439032956740619	0.00298773237088515	0	0.00250093785169439	0.0056299332289919	0.00514967531297152	0.00590456535369752	0.00587128466504321	0.00514350375475774	0.00251283903695444	0.00672937806126618	0.00584483426241845	0.00315816068721577	0.00538386435146695	0.00227576852703158	0.021909004600891	0.0128220881839115	0.00626964161161138	0.00421317544224298	0.00656363940677827	0.00454894666612753	0.00227443309755044	0.00176276683883023
"mad"	0	0.00657301121594732	0.00685584647889957	0.00187570338877079	0.00450394658319352	0.00566464284426867	0.00590456535369752	0.00866713450553998	0.0171450125158591	0.00125641951847722	0.00528736847670914	0.00584483426241845	0.00602921585741192	0.00362375485194891	0.00250334537973474	0	0.00160276102298894	0.0101881676188685	0.00702195907040497	0.00361000167372805	0.00202175407383446	0.00227443309755044	0.00352553367766046
"passions"	0	0.00657301121594732	0	0.00125046892584719	0.00337795993739514	0.00566464284426867	0.000281169778747501	0.00111833993619871	0	0.00282694391657374	0.00336468903063309	0.0116896685248369	0.00861316551058845	0.00890408335050303	0.00796518984461052	0.00486866768908688	0.0160276102298894	0	0.00421317544224298	0.00164090985169457	0.00202175407383446	0.000758144365850145	0.000352553367766046
"resentment"	0.0029268863782708	0.00597546474177029	0.00560932893728147	0.00625234462923596	0.00225197329159676	0	0.00112467911499	0.000279584984049677	0.000857250625792957	0.00282694391657374	0.00721004792278519	0.00292241713120922	0.00803895447654922	0.0144950194077956	0.0059169981702821	0	0.00267126837164823	0.000783705201451422	0	0	0.00101087703691723	0.000379072182925073	0.00141021347106418
"returns"	0	0.00119509294835406	0	0.00187570338877079	0	0	0.0545469370770152	0.00167750990429806	0.00171450125158591	0.00188462927771583	0.000961339723038026	0	0.00057421103403923	0.00331314729321043	0.00113788426351579	0	0.00160276102298894	0.00235111560435427	0.000280878362816199	0.00131272788135565	0.00101087703691723	0.00189536091462536	0.000705106735532091
"silly"	0.0029268863782708	0.00239018589670812	0.00747910524970863	0.000625234462923596	0.00675591987479029	0.00360477271908006	0.00224935822998001	0.00587128466504321	0.0137160100126873	0.00471157319428957	0.0120167465379753	0.00511422997961614	0.00287105517019615	0.00434850582233869	0.00705488243379789	0	0.00160276102298894	0.0141066936261256	0.00308966199097819	0.00754818531779501	0	0.00227443309755044	0.00211532020659627
"sister^s"	0.00439032956740619	0.00956074358683247	0.00373955262485431	0.0162560960360135	0.00112598664579838	0.0010299350625943	0.000843509336242503	0.00111833993619871	0.000857250625792957	0.00471157319428957	0.00672937806126618	0.00292241713120922	0.00114842206807846	0.0115960155262365	0.00386880649595368	0	0.000534253674329645	0.000783705201451422	0.00168527017689719	0.0049227295550837	0.00657070073996199	0.00151628873170029	0.00211532020659627
"smith"	0.00439032956740619	0	0.0486141841231061	0.00187570338877079	0.00112598664579838	0	0	0	0	0.00062820975923861	0	0	0.000287105517019615	0.0151162345252726	0.000455153705406316	0	0.00106850734865929	0	0.00224702690252959	0.00623545743643936	0.00202175407383446	0.000379072182925073	0.00141021347106418
"birth"	0.0014634431891354	0.00239018589670812	0.00498607016647242	0	0.00225197329159676	0.00308980518778291	0.00365520712371751	0.00307543482454644	0.00257175187737887	0.00376925855543166	0.000961339723038026	0.00876725139362767	0.00660342689145115	0.00476264923398999	0.0111512657824547	0	0.00106850734865929	0.0188089248348341	0.00505581053069158	0.00525091152542262	0.00303263111075169	0.00227443309755044	0.00317298030989441
"complete"	0	0.00119509294835406	0.012465175416181	0.0137551581843191	0.0112598664579838	0.00617961037556582	0.00618573513244502	0.00503252971289418	0.00514350375475774	0.00816672687010193	0.00432602875367112	0.00438362569681383	0.00200973861913731	0.00341668314612326	0.00250334537973474	0	0.00320552204597787	0.00235111560435427	0.00365141871661058	0.00361000167372805	0.00808701629533783	0.00189536091462536	0.00528830051649068
"desk"	0.00731721594567699	0.00776810416430138	0	0	0.0304016394365563	0.0324429544717206	0.00759158402618253	0.0106242293938877	0	0.00502567807390888	0.00240334930759506	0	0	0.000310607558738478	0.00182061482162526	0	0	0.000783705201451422	0.00786459415885357	0.00754818531779501	0.00303263111075169	0.00189536091462536	0.00176276683883023
"freedom"	0	0.00537791826759326	0.00186977631242716	0	0.014637826395379	0.00617961037556582	0.000843509336242503	0.00111833993619871	0	0.00879493662934054	0.0038453588921521	0.00511422997961614	0.00287105517019615	0.00848993993885173	0.0109236889297516	0	0.00160276102298894	0.00470223120870853	0.00280878362816199	0.000656363940677827	0.00404350814766892	0.00189536091462536	0.00423064041319255
"opposition"	0.0014634431891354	0.00179263942253109	0.0012465175416181	0.00625234462923596	0.00225197329159676	0.0010299350625943	0.00168701867248501	0.00111833993619871	0.00171450125158591	0.00439746831467027	0.00288401916911408	0.000730604282802306	0.003732371721255	0.00652275873350803	0.00136546111621895	0	0.00373977572030752	0.00313482080580569	0.00224702690252959	0.00262545576271131	0.00808701629533783	0.0166791760487032	0.0179802217560683
"peculiar"	0.0117075455130832	0.00597546474177029	0.00436281139566337	0.00437664124046517	0.0101338798121854	0.0149340584076174	0.00337403734497001	0.00391418977669547	0.00771525563213661	0.0157052439809652	0.00624870819974717	0	0.00143552758509808	0.00113889438204109	0.00227576852703158	0	0	0.00235111560435427	0.00337054035379439	0.000984545911016741	0.013141401479924	0.00265350528047551	0.00987149429744928
"teach"	0.0102441023239478	0.00537791826759326	0.00249303508323621	0.00625234462923596	0.0123858531037822	0.00514967531297152	0.00477988623870752	0.00307543482454644	0.0102870075095155	0.00533978295352818	0.00721004792278519	0.00584483426241845	0.00430658275529423	0.0032096114402976	0.00910307410812631	0.00243433384454344	0.00106850734865929	0.00313482080580569	0.00196614853971339	0.00328181970338914	0.00707613925842061	0.00265350528047551	0.0038780870454265
